numero,nombre,direccion,dirComplemento,entreCalles,estado,ciudad,telefono,latitud,longitud,estacionamiento,rampas,recibeDolar,tipos_servicio,servicios_detalle
ATM-1772,Mega Cabo San Lucas,Boulevard Hidalgo  1055,"Col. Lomas Del Faro, Cabo San Lucas, C.P.23472, Baja California Sur",Com Mex,Baja California Sur,Cabo San Lucas,0,22.900612,-109.929889,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-8436,Sc Cola De Ballena,Avenida Agustin Olachea  2000,"Col. El Zacatal, La Paz, C.P.23088, Baja California Sur",Walmart,Baja California Sur,La Paz,0,24.118971,-110.343303,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-1959,Soriana Leona Vc,Leona Vicario num. S/N,"Col. El Caribe, CP. 23477, Baja California Sur",N/A,Baja California Sur,,0,22.932303,-109.928616,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-4248,Mb El Oro,Av. Del Ferrocarril S/N,"Col. El Oro de Hidalgo, CP. 50600, Estado de México",Miguel Hidalgo y Constitución,Baja California Sur,La Paz,0,24.145371,-110.28506,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-5983,Soriana El Mezquitit,Boulevard Forjadores de Sudcaliforniana num. 250,"Col. El Mezquitito Invi, CP. 23083, Baja California Sur",N/A,Baja California Sur,La Paz,0,24.093084,-110.30945,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-8011,Ley Los Olivos,5 de febrero num. 20,"Col. Norberto Treviño Zapata, CP. 23040, Baja California Sur",Alvaro Obregón y J. Moreno Salido,Baja California Sur,La Paz,0,24.133445567891,-110.299189901234,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-9419,Apto S Jose D Cabo,Carretera Transpeninsular num. Km 435,"Col. Las Veredas, CP. 23420, Baja California Sur",N/A,Baja California Sur,,0,23.1455035,-109.71829,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-4164,Sc Ejercito Mexicano,Carrinternacional Al Norte S/n,"Col. Ejercito, Mazatlan, C.P.82129, Sinaloa",Walmart,Sinaloa,Mazatlan,0,23.2444095,-106.42378,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2430,Ley Plaza Del Mar,Adolfo López Mateos S/n,"Col. Centro, Mazatlan, C.P.82000, Sinaloa",Casa Ley,Sinaloa,Mazatlan,0,23.245554,-106.419712,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-9092,Ley Centro Mazat 2,Carretera Inter S/n,"Col. Centro, Mazatlan, C.P.82010, Sinaloa",Rio Panuco y Rio Piaxtla,Sinaloa,Mazatlan,0,23.221457,-106.420541,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-9093,Com Mex Mazatlan,Apolo Cc La Gran Plaza S/n,"Col. Centro, Mazatlan, C.P.82190, Sinaloa",Com Mex,Sinaloa,Mazatlan,0,23.2400679,-106.4428,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-9168,Ley Mercado,Melchor Ocampo  19,"Col. Centro, Mazatlan, C.P.82000, Sinaloa",Casa Ley,Sinaloa,Mazatlan,0,23.203402,-106.419029,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-8809,Ley Express Bicentenario,Av. Bicentenario Juárez  1801,"Col. Francisco Villa, C.P. 82127, Mazatlán",Toma de Juárez y Toma de Torreón,Sinaloa,,0,23.2586061,-106.4297051,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-3221,Soriana Sta Rosa,Carr-tepic-culiacan Y Avenida Santa Rosa S/n,"Col. Jabalíes, Mazatlan, C.P.82165, Sinaloa",Soriana,Sinaloa,Mazatlan,0,23.258861,-106.405895,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-3220,Soriana Mazatlan,Avenida Insurgentes  1198,"Col. Villa Del Estereo, Mazatlan, C.P.82156, Sinaloa",Soriana,Sinaloa,Mazatlan,0,23.237118,-106.420937,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-1544,Soriana Sen Mzt 1,Avenida Oscar Perez Escoboza  801,"Col. Pueblo El Venadillo, Mazatlan, C.P.82129, Sinaloa",Soriana,Sinaloa,Mazatlan,0,23.271826,-106.417487,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-6394,Sams Mazatlan,Avenida Reforma S/n,"Col. Alameda, Mazatlan, C.P.82123, Sinaloa",Sams,Sinaloa,Mazatlan,0,23.240218,-106.439948,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-6396,Ley Del Mar,Boulevard E Zpata Y Carretera Costa Rica S/n,"Col. Ley Del Mar, Mazatlan, C.P.82157, Sinaloa",Casa Ley,Sinaloa,Mazatlan,0,23.2455431,-106.41969,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-3417,Ba Mazatlan,Carretera Luis Donaldo Colosio S/n,"Col. Jose Gordillo Pinto, Mazatlan, C.P.82136, Sinaloa",Avenida Munich y Refineria,Sinaloa,Mazatlan,0,23.253491,-106.401333,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-9684,Sc Marina Mazatlan,Avenida De La Marina  6023,"Col. La Marina, Mazatlán, C.P.82112, Sinaloa",Walmart,Sinaloa,Mazatlan,0,23.279765,-106.444938,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-3625,Soriana Mztlan Eltor,Avenida Rafael Buendia  103,"Col. Fraccionamiento El Toreo, Mazatlan, C.P.82120, Sinaloa",Soriana,Sinaloa,Mazatlan,0,23.247467,-106.436962,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-988,Alsuper Guadiana,Los Remedios 120,"Col. Los Remedios, C.P. 34100, Durango",Sahuatoba y Camino del Huracán,Durango,,0,24.015945,-104.685848,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-1091,Sc Durango 2 El Eden,Boulevard Durango  100,"Col. Fracc El Eden, Durango, C.P.34160, Durango",Walmart,Durango,Durango,0,24.004541,-104.652264,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-9167,Ley Escuinapa,Francisco Perez 7a,"Col. Escuinapa Centro, Escuinapa, C.P.82400, Sinaloa",Casa Ley,Sinaloa,Escuinapa,0,22.8326311,-105.77564,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-3944,Ley El Alacrán,San Benito 1337,"Col. Benito Juarez, C.P. 34308, Durango",Santa Lucía y Santa Isabel,Durango,,0,24.0125917,-104.6192491,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-8923,Walmart Guadiana,Paseo Loma Dorada 224,"Col. Lomas de Durango, C.P. 34104, Durango",Paseo Loma Bonita y Av. La Salle,Durango,,0,24.0126694,-104.6932603,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-8246,Soriana Las Lomas,Boulevard Del Guadiana  406,"Col. Loma Dorada, Durango, C.P.34104, Durango",Soriana,Durango,Durango,0,24.011539,-104.691498,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-1797,Sc Francisco Villa,Boulevard Francisco Villa  4510,"Col. Valle Florido Ii, Durango, C.P.34234, Durango",Walmart,Durango,Durango,0,24.056016,-104.611461,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-7010,Alsuper Arrieta,Domingo Arrieta  1043,"Col. S.a.h.o.p, Durango, C.P.34180, Durango",Al Super,Durango,Durango,0,24.002807,-104.661997,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-7187,Alsuper Inst Durango,Instituto Durango  303,"Col. Bellavista, Durango, C.P.34047, Durango",Al Super,Durango,Durango,0,24.030622,-104.687833,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2971,Super Ley Exp Verdad,Avenida Francisco Primo de Verdad num. 1801,"Col. Benito Juarez, CP. 34120, Durango",Entre Rio Panuco y General Vicente Guerrero,Durango,Durango,0,24.011602,-104.677763,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-9906,Chedraui Fco Villa D,Boulevard Francisco Villa num. 2000,"Col. 20 de noviembre, CP. 34234, Durango",Entre Constituyentes y Mar de Plata,Durango,Durango,0,24.04691902,-104.6229844,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-855,Alsuper Mezquital,Carretera El Mezquital 202,"Col. Residencial Santa Teresa, Durango, C.P. 34162, Durango",Siete Leguas y N/A,Durango,Durango,0,23.99992,-104.646243,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-6765,Ba Fresnillo Zac,Avenida Plateros  417,"Col. Barrio Alto, Fresnillo, C.P.99070, Zacatecas",Bod Aurrer,Zacatecas,Fresnillo,0,23.183289,-102.863449,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-6767,Chedraui Fresnillo,Plateros S/n,"Col. Tecnologica, Fresnillo, C.P.99020, Zacatecas",Calle Revolucion y Lopez Mateos,Zacatecas,Fresnillo,0,23.187247,-102.880073,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-9910,Sc Zacatecas,Lopez Portillo S/n,"Col. Fraccionamiento Club Campestre, Zacatecas, C.P.98040, Zacatecas",Esq. Francisco Garcia ,Zacatecas,Zacatecas,0,22.762099,-102.550971,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-5519,Mall Soriana Zac. 2,Boulevard J Lopez P  S/n,"Col. Dependencias Federales, Zacatecas, C.P.98618, Zacatecas",Esq. G Salinas,Zacatecas,Zacatecas,0,22.761494,-102.547419,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-3962,Ba Zacatecas,Luis Moya  107,"Col. La Encantada, Zacatecas, C.P.98088, Zacatecas",Bod Aurrer,Zacatecas,Zacatecas,0,22.760247,-102.584918,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-5075,Soriana Gpe Victoria,Avenida Ricardo Castro  902,"Col. Guadalipe Victoria, Guadalupe Victoria, C.P.34700, Durango",Esq.  Mexico 40,Durango,Guadalupe Victoria,0,24.446556,-104.114366,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2121,Sam¿s Club Fresnillo,Blvd. Jesus Varela Rico 201,"Col. Las Américas, C.P. 99030, Fresnillo",CC. Patio Fresnillo,Zacatecas,,0,23.1756569,-102.89193539,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-1740,WALMART Colinas del Padre,Av. Sierra Madre 101,"Col. Colinas del Padre, C.P. 98085, Zacatecas",,Zacatecas,,0,22.749168,-102.590618,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-3856,Alsuper Distrito 925,Calzada Pedro Coronel num. 3,"Col. La Cima, CP. 98610, Zacatecas",Esq. Calzada Solidaridad y Cto Del Pedregal,Zacatecas,Guadalupe,0,22.772533,-102.536871,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-6234,ALSUPER FRESNILLO,BLVD J. JESUS VARELA RICO NORTE No. 702,"COL. TECNOLOGICA, C.P. 99020, FRESNILLO, ZACATECAS",SONORA Y PASEO DEL MINERAL,Zacatecas,Fresnillo,0,23.187918,-102.880493,0,0,0.0,,
ATM-6251,ALSUPER CALERA,CALLE JOSE B. REYES No. 100,"COL. CALERA DE VICTOR ROSALES CENTRO, C.P. 98500, CALERA DE V. ROSALES, ZACATECAS",AV 5 DE MAYO Y FLORES MAGON,Zacatecas,Calera De V. Rosales,0,22.95178,-102.70624,0,0,0.0,,
ATM-6696,Galerías Zacatecas,Blvd. El Bote num. 202,"Col. Ciudad Argentum, CP. 98047, Zacatecas",Paseo de La Galería y Héroes de Chapultepec,Zacatecas,Zacatecas,0,22.777836,-102.598301,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-3487,Sc Matehuala Arboled,Avenida De Las Americas  302,"Col. Fraccionamiento Arboledas, Matehuala, C.P.78700, San Luis Potosi",Walmart,San Luis Potosí,Matehuala,0,23.657642,-100.638546,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-5501,Arteli González,"Francisco I Madero 101,","Col. Santa Fe, C.P. 89700, Gonzalez",Carretera Tampico-Ciudad Mante y Lopez Rayón,Tamaulipas,,0,22.82328,-98.428787,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-6192,Grand Naciones Unida,"Lic. Zeferino Fajardo Luna 3310, ","Col. Colinas Del Valle, C.P. 87018, Ciudad Victoria",Lib. Naciones Unidas y Francisco Higuera,Tamaulipas,,0,23.7681018,-99.1734908,0,0,,300,"300 (ATM): 24x7 - 00:00, Sat: No"
ATM-3261,Soriana Mante,Vicente Guerrero Y Avenida Oriente  900,"Col. Centro, Ciudad Mante, C.P.89800, Tamaulipas",Soriana,Tamaulipas,Ciudad Mante,0,22.742121,-98.961615,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-557,Gran D Express,Av. Lomas del Santuario 145,"Col. Pedro Sosa, C.P. 87120, Victoria",América Española,Tamaulipas,,0,23.716978,-99.142373,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2870,Tiendas Gran D,"Av José Suleiman Chagnon 781 Loc 18,19 Y 20","Col. Fracc. Teocaltiche, Ciudad Victoria, C.P.87024, Tamaulipas",Gran D,Tamaulipas,Ciudad Victoria,0,23.751969,-99.124394,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-6435,Gran D Libertad,Avenida Lazaro Cardenas  3651,"Col. Mexico, Ciudad Victoria, C.P.87049, Tamaulipas",Gran D Libertad,Tamaulipas,Ciudad Victoria,0,23.7664563,-99.160466,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-3396,Sc Victoria Centro,Berriozabal 1810,"Col. Unidad Habitacional Del Norte, Ciudad Victoria, C.P.87058, Tamaulipas",Esq. Jose De Escandon,Tamaulipas,Ciudad Victoria,0,23.740535,-99.134916,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-3386,Soriana Victoria,Avenida Carretera Oriente S/n,"Col. Obrera, Ciudad Victoria, C.P.87090, Tamaulipas",Prolongacion Aldama Y Articulo 123,Tamaulipas,Ciudad Victoria,0,23.736635,-99.133469,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-732,Sam's Cd Victoria,Boulevard Adolfo Lopez Mateos 150 A,"Col. Infonavit Fidel Velázquez Sánchez, Ciudad Victoria, C.P. 87049, Tamaulipas",NA,Tamaulipas,,0,23.751175,-99.155975,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-4053,WALMART Las Adelitas,"Blvd. López Mateos 150,","Col. Viviendas Populares, C.P. 87049, Victoria",,Tamaulipas,,0,23.752709,-99.156067,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-1029,Grand Centro,Miguel Hidalgo num. 1044,"Col. Ciudad Victoria Centro, CP. 87000, Tamaulipas",Juan B Tijerina y Porfirio Diaz,Tamaulipas,Ciudad Victoria,0,23.731283,-99.14389,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-7984,Casa Ley Loreto 2,Independencia S/n,"Col. Centro, Loreto, C.P.23880, Baja California Sur",Heroes De Independencia y Padre Kino,Baja California Sur,Loreto,0,26.011981,-111.347736,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-1910,Casa Ley Las Ftes G,Carretera Internacional S/n,"Col. Revolucion, Guasave, C.P.81016, Sinaloa",Casa Ley,Sinaloa,Guasave,0,25.5870166,-108.45904,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-9881,Sc Los Mochis,Boulevard Jiquilpan S/n,"Col. Jardines De Fatima, Los Mochis, C.P.81220, Sinaloa",Walmart,Sinaloa,Los Mochis,0,25.805818,-108.990768,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2429,Ley Plaza Las Palmas,Boulevard Alvaro Obregon S/n,"Col. Las Palmas, Los Mochis, C.P.81249, Sinaloa",Casa Ley,Sinaloa,Los Mochis,0,25.79047,-109.00179,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2426,Ley Jiquilpan,Libertad  902,"Col. Jiquilpan, Los Mochis, C.P.81220, Sinaloa",Casa Ley,Sinaloa,Los Mochis,0,25.8074722,-108.98971,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2424,Ley Guasave,Arturo Peimbert Camacho  105,"Col. Centro, Guasave, C.P.81000, Sinaloa",Casa Ley,Sinaloa,Guasave,0,25.567225,-108.469106,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-8605,Casa Ley Mochicahui,Carr. Los Mochis-San Blas 701,"Col. Mochicahui, C.P. 81890, El Fuerte",Miguel Hidalgo y Tomás Rendón,Sinaloa,,0,25.9472742,-108.9267984,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-9174,Ley Madero,Gral Gabriel Leyva Solano 123,"Col. Centro, Guasave, C.P.81000, Sinaloa",Casa Ley,Sinaloa,Guasave,0,25.565723,-108.461811,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-9177,Ley Tabachines,Avenida Lazaro Cardenas S/n,"Col. Primer Cuadro, Los Mochis, C.P.81200, Sinaloa",Casa Ley,Sinaloa,Los Mochis,0,25.78914,-108.97556,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-9136,Sc Mochis Sur,Boulevard Rosales Y Boulevard Centenario S/n,"Col. Centro, Los Mochis, C.P.81200, Sinaloa",Walmart,Sinaloa,Los Mochis,0,25.7855867,-109.00234,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-9330,Sevafusa,Boulevard Jiquilpan Y Dren Juarez S/n,"Col. Niños Heroes, Los Mochis, C.P.81294, Sinaloa",Sevafusa,Sinaloa,Los Mochis,0,25.810516,-109.002936,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-6341,SUPER LEY EXPRESS ,BLVD PEDRO ANAYA 1252 ,"Col. MORELOS, C.P. 81290, LOS MOCHIS",DÁMASO CASTRO y AV. BELISARIO DOMÍNGUEZ,Sinaloa,,0,25.763921,-108.998805,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-3219,Soriana Mochis,Avenida Independencia S/n,"Col. Ruben Jaramillo, Los Mochis, C.P.81230, Sinaloa",Prolveracruz y Zacatecaz,Sinaloa,Los Mochis,0,25.8004596,-109.01526,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-7990,Sc Guasave,Paseo Miguel Leyson S/n,"Col. Ejidal, Guasave, C.P.81028, Sinaloa",Plutarco Elias Calles y Lazaro Cardenas,Sinaloa,Guasave,0,25.581267,-108.473907,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-7152,SUPER LEY EXPRESS PRADOS DEL SUR,21 DE MARZO 1999,"Col. LA FLORIDA, C.P. 81285, LOS MOCHIS",SEMINARIO Y MISIÓN,Sinaloa,,0,25.7615021,-108.9802573,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-7202,Ley Universitarios,Boulevard Universitarios Oriente  339,"Col. Ignacio Allende, Culiacan, C.P.80010, Sinaloa",Casa Ley,Sinaloa,Culiacan,0,24.831923,-107.39015,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-4101,Sab Culiacan,Antonio Rosales  103,"Col. Centro, Culiacan, C.P.80000, Sinaloa",Sab Culiacan,Sinaloa,Culiacan,0,24.7964872,-107.38591,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2436,Ley Abastos,Calzada Heroico Colegio Militar  3655,"Col. Mercado De Abastos, Culiacan, C.P.80299, Sinaloa",Casa Ley,Sinaloa,Culiacan,0,24.76811,-107.364435,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2434,Ley El Palmito,Boulevard Emiliano Zapata  1950,"Col. Ind. El Palmito, Culiacan, C.P.80160, Sinaloa",Casa Ley,Sinaloa,Culiacan,0,24.785554,-107.428053,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2431,Ley Plaza Fiesta,Avenida Lazaro Cardenas S/n,"Col. Centro, Culiacan, C.P.80000, Sinaloa",Insurgentes y Javier Mina,Sinaloa,Culiacan,0,24.7945646,-107.41057,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-1132,Gob Edo Sinaloa 2,Avenida Insurgentes S/n,"Col. Palacio De Gobierno Del Estado De Sinaloa., Culiacan, C.P.80129, Sinaloa",Gob Edo Si,Sinaloa,Culiacan,0,24.797997,-107.408386,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2423,Ley Evora,Carretera Internacional S/n,"Col. Centro, Guamuchil, C.P.81400, Sinaloa",Casa Ley,Sinaloa,Guamuchil,0,25.452608,-108.073758,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-9058,Ley Del Rio 2,General Rafael Buelna Tenorio S/n,"Col. Centro, Culiacan, C.P.80000, Sinaloa",Calle Juan B Sepulveda y Vicente Guerrero,Sinaloa,Culiacan,0,24.812733,-107.386732,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-7357,Sc Culiacan,Avenida Regional S/n,"Col. Proyecto Tres Rios, Culiacan, C.P.82580, Sinaloa",Walmart,Sinaloa,Culiacan,0,24.814833,-107.409242,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-8621,Casa Ley Angostura,Gabriel Leyva Solano 39,"Col. Centro, C.P. 81600, Angostura",5 de mayo y Mascareño,Sinaloa,,0,25.3636354,-108.1612693,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-9170,Plaza Ley Culiacan,Juan Jose Rios Y A Serdan S/n,"Col. Almada, Culiacan, C.P.08000, Sinaloa",Plaza Ley Culiacan,Sinaloa,Culiacan,0,24.8015686,-107.3896,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-9173,Ley Guamuchil,Dr De La Torre Y Benito Juarez S/n,"Col. Centro, Guamuchil, C.P.81400, Sinaloa",Casa Ley,Sinaloa,Guamuchil,0,25.460027,-108.085385,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-9172,Ley Navolato,Prolongación de La Juventud S/N,"Col. Centro, CP. 80320, Sinaloa",Esquina Gema,Sinaloa,Navolato,0,24.774375,-107.49236,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-9175,Ley Juan Jose Rios,Gral Juan Jose Rios S/n,"Col. Centro, Culiacan, C.P.80200, Sinaloa",Casa Ley,Sinaloa,Culiacan,0,24.8015327,-107.38961,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-9169,Ley Rubi,Rubi Y Juarez S/n,"Col. Centro, Culiacan, C.P.08000, Sinaloa",Casa Ley,Sinaloa,Culiacan,0,24.802403,-107.395789,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-8759,Casa Ley Pabellón,Blvd. Francisco I Madero 4244 Oriente,"Col. El Barrio, C.P. 80080, Culiacán",Av. San Juan Diego y Blvd. San Andrés Apóstol,Sinaloa,,0,24.803269,-107.343854,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-8707,Culiacan 5,General Antonio Rosales  103,"Col. Centro, Culiacan, C.P.80000, Sinaloa",Culiacan 5,Sinaloa,Culiacan,0,24.8100152,-107.39609,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-8709,Culiacan 4,General Antonio Rosales  103,"Col. Centro, Culiacan, C.P.80000, Sinaloa",Culiacan 4,Sinaloa,Culiacan,0,24.8100152,-107.39609,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-4498,Sc Mexico 68,Alvaro Abregon S/n,"Col. Emiliano Zapata, Culiacan, C.P.80260, Sinaloa",Mexico 68 y Montebello,Sinaloa,Culiacan,0,24.7790406,-107.39465,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-7540,Ley Exp Los Ángeles,"Carr. A Imala Norte 2771,","Col. Fracc. Los Ángeles, C.P. 80014, Culiacán",Esq. Blvd. Canuto Ibarra Guerrero,Sinaloa,,0,24.839697,-107.361601,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-8088,Sab Culiacan 2,General Antonio Rosales Pte 103,"Col. Centro, Culiacan, C.P.80430, Sinaloa",Esq. Juan Carrasco,Sinaloa,Culiacan,0,24.809997,-107.396101,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-9346,Ley Barrancos,Benjamin Hill Y Mario Armenta S/n,"Col. Nakayama, Culiacan, C.P.80190, Sinaloa",Ley Barrancos,Sinaloa,Culiacan,0,24.757428,-107.428092,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-8003,Casa Ley La Palma,Melchor Ocampo 162,"Col. Nicolas Bravo, Navolato, C.P.80349, Sinaloa",Casa Ley,Sinaloa,Navolato,0,24.816246,-107.655441,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-6364,Sams Culiacan,Avenida Regional  1330,"Col. Centro, Culiacan, C.P.80000, Sinaloa",Sams,Sinaloa,Culiacan,0,24.813229,-107.411176,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-5035,Culiacan 1,General Antonio Rosales  103,"Col. Cañitas, Culiacan, C.P.80430, Sinaloa",Culiacan 1,Sinaloa,Culiacan,0,24.8100152,-107.39609,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-5012,Costco Tres Rios,Boulevard Pedro Infante  2152,"Col. Humaya, Culiacan, C.P.80020, Sinaloa",Costco,Sinaloa,Culiacan,0,24.797954,-107.42486,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-3218,Soriana Barancos,Avenida Benjamin Hill 5720,"Col. Independencia, Culiacan, C.P.80190, Sinaloa",Soriana,Sinaloa,Culiacan,0,24.747019,-107.425996,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-3217,Soriana Culiacan,Avenida Emiliano Zapata Y Manuel Cloutier S/n,"Col. El Vallado, Culiacan, C.P.80180, Sinaloa",Soriana,Sinaloa,Culiacan,0,24.790037,-107.423603,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-1551,Ley Express CBTIS 1236,Crescencio Corona 300,"Col. Del Évora, C.P. 81460, Guamúchil",Esq. Carretera Mocorito,Sinaloa,,0,25.4581398,-108.0637762,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-9438,Ley Badiraguato,Avenida Gabriel Leyva Solano S/n,"Col. Badiraguato, Badiraguato, C.P.80500, Sinaloa",Esq. Calle Profr Daniel Diaz Jimenez,Sinaloa,,0,25.36646,-107.550343,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-7711,Ley Exp Mezcales,"Av. Á. Obregón Norte 6302,","Col. Los Mezcales, C.P. 80019, Culiacán Rosales",Tepehuajes y Sexta Sur,Sinaloa,,0,24.863893,-107.393813,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
